#Initial States of Connected Instruments
#_______________
#Type = Voltmeter 181
#Resource Address = GPIB0::9
#ID = NONE
#Initial Voltage = 0.000050 V
#_______________
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#Type = Gaussmeter 455
#Resource Address = GPIB0::12
#ID = LSCI,MODEL455,4550271,06062006
#Initial Field = 0.003940 T
#_______________
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#Indicies of Loops
#__Loop 1__
#(0, 125)(126, 251)(252, 377)(378, 503)(504, 629)(630, 755)(756, 881)(882, 1007)(1008, 1133)(1134, 1259)
#(1260, 1385)(1386, 1511)(1512, 1637)(1638, 1763)(1764, 1889)(1890, 2015)(2016, 2141)(2142, 2267)(2268, 2393)(2394, 2519)
#(2520, 2645)(2646, 2771)(2772, 2897)(2898, 3023)(3024, 3149)(3150, 3275)(3276, 3401)(3402, 3527)(3528, 3653)
#__Loop 2__
#(0, 3653)
#__Loop 3__
#(0, 3653)
#_______________
#__SWEEP 1__
#
#Name = SpecAnalyzer
#Class Type = GASPSD
#Instrument Type = FSP38 Address = GPIB0::20
#Delay = 0.0 seconds
#Comment=  First instance of the S
#Type = FSP38
#Resource Address = GPIB0::20
#ID = Rohde&Schwarz,FSP-38,100037/038,3.50
#Reference Level = 0.00 W
#RES Bandwidth = 1.00e+06 Hz
#Range = (1.10e+10, 1.10e+10) Hz
#Sweep Count = 15
#Sweep Points = 125
#Amplitude Unit = W
#
#_______________
#__SWEEP 2__
#
#Name = SetField
#Class Type = setBField
#Instrument Type = Lock-in Amplifier Address = GPIB0::24
#Measurement Type = AuxOut  Port = 4
#Delay = 0.0 seconds
#Delay 2 = 1 seconds
#Calibration Factor = -0.059737 T/V
#Comment=     None
#
#Type = Lock-in Amplifier
#Resource Address = GPIB0::24
#ID = Stanford_Research_Systems,SR830,s/n83855,ver1.07 
#Time Constant = 0.3
#Sensitivity = 2 mV/nA
#Reference Frequency = 408.200000 Hz
#Sine Amplitude = 1.000000 V
#Reference Source = Internal
#Filter Status = Both
#
#_______________
#
#
SpecAnalyzer (GHz)	SetField (T)	None	 Sweep 1 (W)
1.098790323e+10	-2.421100000e-01	0.000000000e+00	4.143101660e-12
1.098870968e+10	-2.421100000e-01	0.000000000e+00	4.166274964e-12
1.098951613e+10	-2.421100000e-01	0.000000000e+00	4.250500559e-12
1.099032258e+10	-2.421100000e-01	0.000000000e+00	4.327266843e-12
1.099112903e+10	-2.421100000e-01	0.000000000e+00	5.270355333e-12
1.099193548e+10	-2.421100000e-01	0.000000000e+00	7.884613101e-12
1.099274194e+10	-2.421100000e-01	0.000000000e+00	5.257861854e-12
1.099354839e+10	-2.421100000e-01	0.000000000e+00	4.317130421e-12
1.099435484e+10	-2.421100000e-01	0.000000000e+00	4.280812250e-12
1.099516129e+10	-2.421100000e-01	0.000000000e+00	4.361733631e-12
1.099596774e+10	-2.421100000e-01	0.000000000e+00	4.334928683e-12
1.099677419e+10	-2.421100000e-01	0.000000000e+00	4.311938393e-12
1.099758065e+10	-2.421100000e-01	0.000000000e+00	4.332393385e-12
1.099838710e+10	-2.421100000e-01	0.000000000e+00	4.286945798e-12
1.099919355e+10	-2.421100000e-01	0.000000000e+00	4.327859685e-12
1.100000000e+10	-2.421100000e-01	0.000000000e+00	4.330354218e-12
1.100080645e+10	-2.421100000e-01	0.000000000e+00	4.397285487e-12
1.100161290e+10	-2.421100000e-01	0.000000000e+00	4.441265064e-12
1.100241935e+10	-2.421100000e-01	0.000000000e+00	4.420218531e-12
1.100322581e+10	-2.421100000e-01	0.000000000e+00	4.358018720e-12
1.100403226e+10	-2.421100000e-01	0.000000000e+00	4.420435806e-12
1.100483871e+10	-2.421100000e-01	0.000000000e+00	4.475837669e-12
1.100564516e+10	-2.421100000e-01	0.000000000e+00	4.373902716e-12
1.100645161e+10	-2.421100000e-01	0.000000000e+00	4.370262398e-12
1.100725806e+10	-2.421100000e-01	0.000000000e+00	4.500935215e-12
1.100806452e+10	-2.421100000e-01	0.000000000e+00	4.492806301e-12
1.100887097e+10	-2.421100000e-01	0.000000000e+00	4.599515647e-12
1.100967742e+10	-2.421100000e-01	0.000000000e+00	4.488364975e-12
1.101048387e+10	-2.421100000e-01	0.000000000e+00	4.557866671e-12
1.101129032e+10	-2.421100000e-01	0.000000000e+00	4.575459369e-12
1.101209677e+10	-2.421100000e-01	0.000000000e+00	4.532793845e-12
1.101290323e+10	-2.421100000e-01	0.000000000e+00	4.510338717e-12
1.101370968e+10	-2.421100000e-01	0.000000000e+00	4.652100320e-12
1.101451613e+10	-2.421100000e-01	0.000000000e+00	4.629501209e-12
1.101532258e+10	-2.421100000e-01	0.000000000e+00	4.606316197e-12
1.101612903e+10	-2.421100000e-01	0.000000000e+00	4.659797288e-12
1.101693548e+10	-2.421100000e-01	0.000000000e+00	4.701361696e-12
1.101774194e+10	-2.421100000e-01	0.000000000e+00	4.699413168e-12
1.101854839e+10	-2.421100000e-01	0.000000000e+00	4.685704082e-12
1.101935484e+10	-2.421100000e-01	0.000000000e+00	4.745363824e-12
1.102016129e+10	-2.421100000e-01	0.000000000e+00	4.860180400e-12
1.102096774e+10	-2.421100000e-01	0.000000000e+00	4.794618695e-12
1.102177419e+10	-2.421100000e-01	0.000000000e+00	4.844997667e-12
1.102258065e+10	-2.421100000e-01	0.000000000e+00	4.803099758e-12
1.102338710e+10	-2.421100000e-01	0.000000000e+00	4.889768711e-12
1.102419355e+10	-2.421100000e-01	0.000000000e+00	4.866212034e-12
1.102500000e+10	-2.421100000e-01	0.000000000e+00	4.943726418e-12
1.102580645e+10	-2.421100000e-01	0.000000000e+00	4.831220493e-12
1.102661290e+10	-2.421100000e-01	0.000000000e+00	4.971884016e-12
1.102741935e+10	-2.421100000e-01	0.000000000e+00	4.951644563e-12
1.102822581e+10	-2.421100000e-01	0.000000000e+00	4.899132315e-12
1.102903226e+10	-2.421100000e-01	0.000000000e+00	4.942553745e-12
1.102983871e+10	-2.421100000e-01	0.000000000e+00	4.974400232e-12
1.103064516e+10	-2.421100000e-01	0.000000000e+00	4.955943642e-12
1.103145161e+10	-2.421100000e-01	0.000000000e+00	4.944177880e-12
1.103225806e+10	-2.421100000e-01	0.000000000e+00	4.963297134e-12
1.103306452e+10	-2.421100000e-01	0.000000000e+00	5.039090239e-12
1.103387097e+10	-2.421100000e-01	0.000000000e+00	5.047391758e-12
1.103467742e+10	-2.421100000e-01	0.000000000e+00	5.007559905e-12
1.103548387e+10	-2.421100000e-01	0.000000000e+00	5.003980737e-12
1.103629032e+10	-2.421100000e-01	0.000000000e+00	5.027542618e-12
1.103709677e+10	-2.421100000e-01	0.000000000e+00	4.997550117e-12
1.103790323e+10	-2.421100000e-01	0.000000000e+00	4.982804967e-12
1.103870968e+10	-2.421100000e-01	0.000000000e+00	4.982166155e-12
1.103951613e+10	-2.421100000e-01	0.000000000e+00	5.033640171e-12
1.104032258e+10	-2.421100000e-01	0.000000000e+00	4.959984680e-12
1.104112903e+10	-2.421100000e-01	0.000000000e+00	4.989874399e-12
1.104193548e+10	-2.421100000e-01	0.000000000e+00	5.107779217e-12
1.104274194e+10	-1.834600000e-01	0.000000000e+00	3.094196774e-12
1.104354839e+10	-1.834600000e-01	0.000000000e+00	2.996395449e-12
1.104435484e+10	-1.834600000e-01	0.000000000e+00	3.008051057e-12
1.104516129e+10	-1.834600000e-01	0.000000000e+00	3.035687587e-12
1.104596774e+10	-1.834600000e-01	0.000000000e+00	3.017016107e-12
1.104677419e+10	-1.834600000e-01	0.000000000e+00	3.004127546e-12
1.104758065e+10	-1.834600000e-01	0.000000000e+00	3.041885537e-12
1.104838710e+10	-1.834600000e-01	0.000000000e+00	3.071990579e-12
1.104919355e+10	-1.834600000e-01	0.000000000e+00	3.026178049e-12
1.105000000e+10	-1.834600000e-01	0.000000000e+00	3.085110943e-12
1.105000000e+10	-1.834600000e-01	0.000000000e+00	3.093593524e-12
1.095000000e+10	-1.834600000e-01	0.000000000e+00	3.107422956e-12
1.095080645e+10	-1.834600000e-01	0.000000000e+00	3.155202662e-12
1.095161290e+10	-1.834600000e-01	0.000000000e+00	3.093588103e-12
1.095241935e+10	-1.834600000e-01	0.000000000e+00	3.107062567e-12
1.095322581e+10	-1.834600000e-01	0.000000000e+00	3.139632434e-12
1.095403226e+10	-1.834600000e-01	0.000000000e+00	3.184481975e-12
1.095483871e+10	-1.834600000e-01	0.000000000e+00	3.157536949e-12
1.095564516e+10	-1.834600000e-01	0.000000000e+00	3.155812417e-12
1.095645161e+10	-1.834600000e-01	0.000000000e+00	3.219961190e-12
1.095725806e+10	-1.834600000e-01	0.000000000e+00	3.184437089e-12
1.095806452e+10	-1.834600000e-01	0.000000000e+00	3.276733485e-12
1.095887097e+10	-1.834600000e-01	0.000000000e+00	3.215128467e-12
1.095967742e+10	-1.834600000e-01	0.000000000e+00	3.274362769e-12
1.096048387e+10	-1.834600000e-01	0.000000000e+00	3.297417894e-12
1.096129032e+10	-1.834600000e-01	0.000000000e+00	3.295391087e-12
1.096209677e+10	-1.834600000e-01	0.000000000e+00	3.340810050e-12
1.096290323e+10	-1.834600000e-01	0.000000000e+00	3.346237350e-12
1.096370968e+10	-1.834600000e-01	0.000000000e+00	3.360894896e-12
1.096451613e+10	-1.834600000e-01	0.000000000e+00	3.394616402e-12
1.096532258e+10	-1.834600000e-01	0.000000000e+00	3.444590533e-12
1.096612903e+10	-1.834600000e-01	0.000000000e+00	3.449228967e-12
1.096693548e+10	-1.834600000e-01	0.000000000e+00	3.453861329e-12
1.096774194e+10	-1.834600000e-01	0.000000000e+00	3.492734530e-12
1.096854839e+10	-1.834600000e-01	0.000000000e+00	3.513763716e-12
1.096935484e+10	-1.834600000e-01	0.000000000e+00	3.551557486e-12
1.097016129e+10	-1.834600000e-01	0.000000000e+00	3.572093576e-12
1.097096774e+10	-1.834600000e-01	0.000000000e+00	3.534416466e-12
1.097177419e+10	-1.834600000e-01	0.000000000e+00	3.622821444e-12
1.097258065e+10	-1.834600000e-01	0.000000000e+00	3.721516151e-12
1.097338710e+10	-1.834600000e-01	0.000000000e+00	3.670379538e-12
1.097419355e+10	-1.834600000e-01	0.000000000e+00	3.740720841e-12
1.097500000e+10	-1.834600000e-01	0.000000000e+00	3.778519164e-12
1.097580645e+10	-1.834600000e-01	0.000000000e+00	3.725414508e-12
1.097661290e+10	-1.834600000e-01	0.000000000e+00	3.848140123e-12
1.097741935e+10	-1.834600000e-01	0.000000000e+00	3.869928683e-12
1.097822581e+10	-1.834600000e-01	0.000000000e+00	3.837743491e-12
1.097903226e+10	-1.834600000e-01	0.000000000e+00	3.910440114e-12
1.097983871e+10	-1.834600000e-01	0.000000000e+00	3.919608128e-12
1.098064516e+10	-1.834600000e-01	0.000000000e+00	3.965039668e-12
1.098145161e+10	-1.834600000e-01	0.000000000e+00	4.022831547e-12
1.098225806e+10	-1.834600000e-01	0.000000000e+00	3.992038904e-12
1.098306452e+10	-1.834600000e-01	0.000000000e+00	3.993736331e-12
1.098387097e+10	-1.834600000e-01	0.000000000e+00	4.022746979e-12
1.098467742e+10	-1.834600000e-01	0.000000000e+00	4.109713004e-12
1.098548387e+10	-1.834600000e-01	0.000000000e+00	4.144637758e-12
1.098629032e+10	-1.834600000e-01	0.000000000e+00	4.120144330e-12
1.098709677e+10	-1.834600000e-01	0.000000000e+00	4.173336590e-12
1.098790323e+10	-1.834600000e-01	0.000000000e+00	4.154814513e-12
1.098870968e+10	-1.834600000e-01	0.000000000e+00	4.293608438e-12
1.098951613e+10	-1.834600000e-01	0.000000000e+00	4.326233382e-12
1.099032258e+10	-1.834600000e-01	0.000000000e+00	5.287084572e-12
1.099112903e+10	-1.834600000e-01	0.000000000e+00	7.871230577e-12
1.099193548e+10	-1.834600000e-01	0.000000000e+00	5.228929269e-12
1.099274194e+10	-1.834600000e-01	0.000000000e+00	4.334380511e-12
1.099354839e+10	-1.834600000e-01	0.000000000e+00	4.301271145e-12
1.099435484e+10	-1.834600000e-01	0.000000000e+00	4.319542554e-12
1.099516129e+10	-1.834600000e-01	0.000000000e+00	4.370868684e-12
1.099596774e+10	-1.834600000e-01	0.000000000e+00	4.376369926e-12
1.099677419e+10	-1.834600000e-01	0.000000000e+00	4.316190200e-12
1.099758065e+10	-1.834600000e-01	0.000000000e+00	4.346786819e-12
1.099838710e+10	-1.834600000e-01	0.000000000e+00	4.422105911e-12
1.099919355e+10	-1.834600000e-01	0.000000000e+00	4.340338852e-12
1.100000000e+10	-1.834600000e-01	0.000000000e+00	4.354980352e-12
1.100080645e+10	-1.834600000e-01	0.000000000e+00	4.391194873e-12
1.100161290e+10	-1.834600000e-01	0.000000000e+00	4.418859809e-12
1.100241935e+10	-1.834600000e-01	0.000000000e+00	4.394019003e-12
1.100322581e+10	-1.834600000e-01	0.000000000e+00	4.406038902e-12
1.100403226e+10	-1.834600000e-01	0.000000000e+00	4.394026809e-12
1.100483871e+10	-1.834600000e-01	0.000000000e+00	4.432566727e-12
1.100564516e+10	-1.834600000e-01	0.000000000e+00	4.412405771e-12
1.100645161e+10	-1.834600000e-01	0.000000000e+00	4.513715356e-12
1.100725806e+10	-1.834600000e-01	0.000000000e+00	4.484503047e-12
1.100806452e+10	-1.834600000e-01	0.000000000e+00	4.493366616e-12
1.100887097e+10	-1.834600000e-01	0.000000000e+00	4.535868642e-12
1.100967742e+10	-1.834600000e-01	0.000000000e+00	4.522715969e-12
1.101048387e+10	-1.834600000e-01	0.000000000e+00	4.510330477e-12
1.101129032e+10	-1.834600000e-01	0.000000000e+00	4.583705811e-12
1.101209677e+10	-1.834600000e-01	0.000000000e+00	4.518769040e-12
1.101290323e+10	-1.834600000e-01	0.000000000e+00	4.580711244e-12
1.101370968e+10	-1.834600000e-01	0.000000000e+00	4.754459413e-12
1.101451613e+10	-1.834600000e-01	0.000000000e+00	4.640224403e-12
1.101532258e+10	-1.834600000e-01	0.000000000e+00	4.695163095e-12
1.101612903e+10	-1.834600000e-01	0.000000000e+00	4.636541585e-12
1.101693548e+10	-1.834600000e-01	0.000000000e+00	4.685712322e-12
1.101774194e+10	-1.834600000e-01	0.000000000e+00	4.721772452e-12
1.101854839e+10	-1.834600000e-01	0.000000000e+00	4.705270028e-12
1.101935484e+10	-1.834600000e-01	0.000000000e+00	4.838006298e-12
1.102016129e+10	-1.834600000e-01	0.000000000e+00	4.760484975e-12
1.102096774e+10	-1.834600000e-01	0.000000000e+00	4.753039542e-12
1.102177419e+10	-1.834600000e-01	0.000000000e+00	4.806602599e-12
1.102258065e+10	-1.834600000e-01	0.000000000e+00	4.854232901e-12
1.102338710e+10	-1.834600000e-01	0.000000000e+00	4.885956223e-12
1.102419355e+10	-1.834600000e-01	0.000000000e+00	4.858378890e-12
1.102500000e+10	-1.834600000e-01	0.000000000e+00	4.862545696e-12
1.102580645e+10	-1.834600000e-01	0.000000000e+00	4.898977491e-12
1.102661290e+10	-1.834600000e-01	0.000000000e+00	5.014910796e-12
1.102741935e+10	-1.834600000e-01	0.000000000e+00	4.970521824e-12
1.102822581e+10	-1.834600000e-01	0.000000000e+00	4.968173442e-12
1.102903226e+10	-1.834600000e-01	0.000000000e+00	4.965608220e-12
1.102983871e+10	-1.834600000e-01	0.000000000e+00	4.982997955e-12
1.103064516e+10	-1.834600000e-01	0.000000000e+00	5.026306194e-12
1.103145161e+10	-1.834600000e-01	0.000000000e+00	4.912222972e-12
1.103225806e+10	-1.834600000e-01	0.000000000e+00	5.011309076e-12
1.103306452e+10	-1.834600000e-01	0.000000000e+00	4.984538823e-12
1.103387097e+10	-1.834600000e-01	0.000000000e+00	4.971788172e-12
1.103467742e+10	-1.834600000e-01	0.000000000e+00	5.014496630e-12
1.103548387e+10	-1.834600000e-01	0.000000000e+00	4.964988923e-12
1.103629032e+10	-1.834600000e-01	0.000000000e+00	4.989409493e-12
1.103709677e+10	-1.834600000e-01	0.000000000e+00	4.923004279e-12
1.103790323e+10	-1.834600000e-01	0.000000000e+00	5.071719086e-12
1.103870968e+10	-1.834600000e-01	0.000000000e+00	4.916505137e-12
1.103951613e+10	-1.834600000e-01	0.000000000e+00	5.051774103e-12
1.104032258e+10	-1.834600000e-01	0.000000000e+00	5.034639372e-12
1.104112903e+10	-1.834600000e-01	0.000000000e+00	5.006583689e-12
1.104193548e+10	-1.247100000e-01	0.000000000e+00	3.085094680e-12
1.104274194e+10	-1.247100000e-01	0.000000000e+00	3.048904662e-12
1.104354839e+10	-1.247100000e-01	0.000000000e+00	3.016576355e-12
1.104435484e+10	-1.247100000e-01	0.000000000e+00	3.017795432e-12
1.104516129e+10	-1.247100000e-01	0.000000000e+00	3.030998412e-12
1.104596774e+10	-1.247100000e-01	0.000000000e+00	3.039673981e-12
1.104677419e+10	-1.247100000e-01	0.000000000e+00	3.052575770e-12
1.104758065e+10	-1.247100000e-01	0.000000000e+00	3.059576464e-12
1.104838710e+10	-1.247100000e-01	0.000000000e+00	3.062889135e-12
1.104919355e+10	-1.247100000e-01	0.000000000e+00	3.080572472e-12
1.105000000e+10	-1.247100000e-01	0.000000000e+00	3.064966900e-12
1.105000000e+10	-1.247100000e-01	0.000000000e+00	3.139213282e-12
1.095000000e+10	-1.247100000e-01	0.000000000e+00	3.131595677e-12
1.095080645e+10	-1.247100000e-01	0.000000000e+00	3.147623655e-12
1.095161290e+10	-1.247100000e-01	0.000000000e+00	3.132074244e-12
1.095241935e+10	-1.247100000e-01	0.000000000e+00	3.167720860e-12
1.095322581e+10	-1.247100000e-01	0.000000000e+00	3.152648281e-12
1.095403226e+10	-1.247100000e-01	0.000000000e+00	3.158907380e-12
1.095483871e+10	-1.247100000e-01	0.000000000e+00	3.173396658e-12
1.095564516e+10	-1.247100000e-01	0.000000000e+00	3.240571657e-12
1.095645161e+10	-1.247100000e-01	0.000000000e+00	3.218343777e-12
1.095725806e+10	-1.247100000e-01	0.000000000e+00	3.262041895e-12
1.095806452e+10	-1.247100000e-01	0.000000000e+00	3.242314186e-12
1.095887097e+10	-1.247100000e-01	0.000000000e+00	3.286967053e-12
1.095967742e+10	-1.247100000e-01	0.000000000e+00	3.260328856e-12
1.096048387e+10	-1.247100000e-01	0.000000000e+00	3.271068529e-12
1.096129032e+10	-1.247100000e-01	0.000000000e+00	3.370212746e-12
1.096209677e+10	-1.247100000e-01	0.000000000e+00	3.339372398e-12
1.096290323e+10	-1.247100000e-01	0.000000000e+00	3.418758332e-12
1.096370968e+10	-1.247100000e-01	0.000000000e+00	3.423325859e-12
1.096451613e+10	-1.247100000e-01	0.000000000e+00	3.435374814e-12
1.096532258e+10	-1.247100000e-01	0.000000000e+00	3.446848276e-12
1.096612903e+10	-1.247100000e-01	0.000000000e+00	3.429863164e-12
1.096693548e+10	-1.247100000e-01	0.000000000e+00	3.524910832e-12
1.096774194e+10	-1.247100000e-01	0.000000000e+00	3.536552995e-12
1.096854839e+10	-1.247100000e-01	0.000000000e+00	3.556914745e-12
1.096935484e+10	-1.247100000e-01	0.000000000e+00	3.560334319e-12
1.097016129e+10	-1.247100000e-01	0.000000000e+00	3.575270288e-12
1.097096774e+10	-1.247100000e-01	0.000000000e+00	3.640819850e-12
1.097177419e+10	-1.247100000e-01	0.000000000e+00	3.728655839e-12
1.097258065e+10	-1.247100000e-01	0.000000000e+00	3.701856963e-12
1.097338710e+10	-1.247100000e-01	0.000000000e+00	3.738605779e-12
1.097419355e+10	-1.247100000e-01	0.000000000e+00	3.740832730e-12
1.097500000e+10	-1.247100000e-01	0.000000000e+00	3.744067556e-12
1.097580645e+10	-1.247100000e-01	0.000000000e+00	3.820777895e-12
1.097661290e+10	-1.247100000e-01	0.000000000e+00	3.882266904e-12
1.097741935e+10	-1.247100000e-01	0.000000000e+00	3.840063250e-12
1.097822581e+10	-1.247100000e-01	0.000000000e+00	3.876276470e-12
1.097903226e+10	-1.247100000e-01	0.000000000e+00	3.929549828e-12
1.097983871e+10	-1.247100000e-01	0.000000000e+00	3.960869393e-12
1.098064516e+10	-1.247100000e-01	0.000000000e+00	3.953729705e-12
1.098145161e+10	-1.247100000e-01	0.000000000e+00	3.976346596e-12
1.098225806e+10	-1.247100000e-01	0.000000000e+00	3.980127859e-12
1.098306452e+10	-1.247100000e-01	0.000000000e+00	4.012851249e-12
1.098387097e+10	-1.247100000e-01	0.000000000e+00	4.122345260e-12
1.098467742e+10	-1.247100000e-01	0.000000000e+00	4.128447150e-12
1.098548387e+10	-1.247100000e-01	0.000000000e+00	4.110124567e-12
1.098629032e+10	-1.247100000e-01	0.000000000e+00	4.113678582e-12
1.098709677e+10	-1.247100000e-01	0.000000000e+00	4.152931905e-12
1.098790323e+10	-1.247100000e-01	0.000000000e+00	4.228604446e-12
1.098870968e+10	-1.247100000e-01	0.000000000e+00	4.330437918e-12
1.098951613e+10	-1.247100000e-01	0.000000000e+00	5.264682787e-12
1.099032258e+10	-1.247100000e-01	0.000000000e+00	7.868949416e-12
1.099112903e+10	-1.247100000e-01	0.000000000e+00	5.261502171e-12
1.099193548e+10	-1.247100000e-01	0.000000000e+00	4.311991302e-12
1.099274194e+10	-1.247100000e-01	0.000000000e+00	4.265490738e-12
1.099354839e+10	-1.247100000e-01	0.000000000e+00	4.277083895e-12
1.099435484e+10	-1.247100000e-01	0.000000000e+00	4.292816536e-12
1.099516129e+10	-1.247100000e-01	0.000000000e+00	4.314893495e-12
1.099596774e+10	-1.247100000e-01	0.000000000e+00	4.361181555e-12
1.099677419e+10	-1.247100000e-01	0.000000000e+00	4.292929293e-12
1.099758065e+10	-1.247100000e-01	0.000000000e+00	4.352578627e-12
1.099838710e+10	-1.247100000e-01	0.000000000e+00	4.343916719e-12
1.099919355e+10	-1.247100000e-01	0.000000000e+00	4.416911715e-12
1.100000000e+10	-1.247100000e-01	0.000000000e+00	4.357391184e-12
1.100080645e+10	-1.247100000e-01	0.000000000e+00	4.339446771e-12
1.100161290e+10	-1.247100000e-01	0.000000000e+00	4.373265205e-12
1.100241935e+10	-1.247100000e-01	0.000000000e+00	4.400206328e-12
1.100322581e+10	-1.247100000e-01	0.000000000e+00	4.445745855e-12
1.100403226e+10	-1.247100000e-01	0.000000000e+00	4.513635993e-12
1.100483871e+10	-1.247100000e-01	0.000000000e+00	4.460539143e-12
1.100564516e+10	-1.247100000e-01	0.000000000e+00	4.425914062e-12
1.100645161e+10	-1.247100000e-01	0.000000000e+00	4.489500351e-12
1.100725806e+10	-1.247100000e-01	0.000000000e+00	4.498476678e-12
1.100806452e+10	-1.247100000e-01	0.000000000e+00	4.526992496e-12
1.100887097e+10	-1.247100000e-01	0.000000000e+00	4.550082533e-12
1.100967742e+10	-1.247100000e-01	0.000000000e+00	4.497513039e-12
1.101048387e+10	-1.247100000e-01	0.000000000e+00	4.546015474e-12
1.101129032e+10	-1.247100000e-01	0.000000000e+00	4.545848073e-12
1.101209677e+10	-1.247100000e-01	0.000000000e+00	4.650604988e-12
1.101290323e+10	-1.247100000e-01	0.000000000e+00	4.658675789e-12
1.101370968e+10	-1.247100000e-01	0.000000000e+00	4.629704606e-12
1.101451613e+10	-1.247100000e-01	0.000000000e+00	4.681705110e-12
1.101532258e+10	-1.247100000e-01	0.000000000e+00	4.674201998e-12
1.101612903e+10	-1.247100000e-01	0.000000000e+00	4.736901843e-12
1.101693548e+10	-1.247100000e-01	0.000000000e+00	4.693217169e-12
1.101774194e+10	-1.247100000e-01	0.000000000e+00	4.709900872e-12
1.101854839e+10	-1.247100000e-01	0.000000000e+00	4.771805347e-12
1.101935484e+10	-1.247100000e-01	0.000000000e+00	4.782908444e-12
1.102016129e+10	-1.247100000e-01	0.000000000e+00	4.847304849e-12
1.102096774e+10	-1.247100000e-01	0.000000000e+00	4.782530275e-12
1.102177419e+10	-1.247100000e-01	0.000000000e+00	4.813666826e-12
1.102258065e+10	-1.247100000e-01	0.000000000e+00	4.894667571e-12
1.102338710e+10	-1.247100000e-01	0.000000000e+00	4.853925855e-12
1.102419355e+10	-1.247100000e-01	0.000000000e+00	4.877337683e-12
1.102500000e+10	-1.247100000e-01	0.000000000e+00	4.877971724e-12
1.102580645e+10	-1.247100000e-01	0.000000000e+00	4.950418114e-12
1.102661290e+10	-1.247100000e-01	0.000000000e+00	4.950905137e-12
1.102741935e+10	-1.247100000e-01	0.000000000e+00	5.044652630e-12
1.102822581e+10	-1.247100000e-01	0.000000000e+00	4.967379372e-12
1.102903226e+10	-1.247100000e-01	0.000000000e+00	4.883004591e-12
1.102983871e+10	-1.247100000e-01	0.000000000e+00	4.966750969e-12
1.103064516e+10	-1.247100000e-01	0.000000000e+00	4.979523738e-12
1.103145161e+10	-1.247100000e-01	0.000000000e+00	5.056906283e-12
1.103225806e+10	-1.247100000e-01	0.000000000e+00	5.097524399e-12
1.103306452e+10	-1.247100000e-01	0.000000000e+00	5.035966436e-12
1.103387097e+10	-1.247100000e-01	0.000000000e+00	4.993416704e-12
1.103467742e+10	-1.247100000e-01	0.000000000e+00	4.980923660e-12
1.103548387e+10	-1.247100000e-01	0.000000000e+00	4.990961203e-12
1.103629032e+10	-1.247100000e-01	0.000000000e+00	4.996997174e-12
1.103709677e+10	-1.247100000e-01	0.000000000e+00	5.014708267e-12
1.103790323e+10	-1.247100000e-01	0.000000000e+00	5.025829145e-12
1.103870968e+10	-1.247100000e-01	0.000000000e+00	5.049884122e-12
1.103951613e+10	-1.247100000e-01	0.000000000e+00	4.962957129e-12
1.104032258e+10	-1.247100000e-01	0.000000000e+00	5.004315105e-12
1.104112903e+10	-6.593000000e-02	0.000000000e+00	3.092827426e-12
1.104193548e+10	-6.593000000e-02	0.000000000e+00	2.996484788e-12
1.104274194e+10	-6.593000000e-02	0.000000000e+00	3.017609817e-12
1.104354839e+10	-6.593000000e-02	0.000000000e+00	3.045617578e-12
1.104435484e+10	-6.593000000e-02	0.000000000e+00	3.032724029e-12
1.104516129e+10	-6.593000000e-02	0.000000000e+00	3.052441546e-12
1.104596774e+10	-6.593000000e-02	0.000000000e+00	3.069767964e-12
1.104677419e+10	-6.593000000e-02	0.000000000e+00	3.070474647e-12
1.104758065e+10	-6.593000000e-02	0.000000000e+00	3.044981151e-12
1.104838710e+10	-6.593000000e-02	0.000000000e+00	3.065903868e-12
1.104919355e+10	-6.593000000e-02	0.000000000e+00	3.079176671e-12
1.105000000e+10	-6.593000000e-02	0.000000000e+00	3.159273624e-12
1.105000000e+10	-6.593000000e-02	0.000000000e+00	3.139489103e-12
1.095000000e+10	-6.593000000e-02	0.000000000e+00	3.134331119e-12
1.095080645e+10	-6.593000000e-02	0.000000000e+00	3.154775920e-12
1.095161290e+10	-6.593000000e-02	0.000000000e+00	3.181725066e-12
1.095241935e+10	-6.593000000e-02	0.000000000e+00	3.174444865e-12
1.095322581e+10	-6.593000000e-02	0.000000000e+00	3.213061978e-12
1.095403226e+10	-6.593000000e-02	0.000000000e+00	3.179328112e-12
1.095483871e+10	-6.593000000e-02	0.000000000e+00	3.224625645e-12
1.095564516e+10	-6.593000000e-02	0.000000000e+00	3.246172645e-12
1.095645161e+10	-6.593000000e-02	0.000000000e+00	3.258147441e-12
1.095725806e+10	-6.593000000e-02	0.000000000e+00	3.265241159e-12
1.095806452e+10	-6.593000000e-02	0.000000000e+00	3.297417894e-12
